,osobni automobili,vlakovi,teretna vozila,autobusi,plovila,zrakoplovi,UKUPNO
2017-10-12,30840,12,7123,685,25,54,38739
2017-10-13,37123,14,6723,717,34,43,44654
2017-10-14,42520,7,3801,986,30,113,47457
2017-10-15,55429,7,2201,930,36,107,58710
2017-10-16,32472,12,6830,537,37,46,39934
2017-10-17,27337,10,6974,499,20,66,34906
2017-10-18,28390,11,7226,598,31,51,36307
2017-10-19,31920,11,6842,638,38,76,39525
2017-10-20,38762,13,6269,671,44,37,45796
2017-10-21,40130,7,4072,761,38,111,45119
2017-10-22,45725,8,1804,842,9,82,48470
2017-10-23,32220,12,6085,623,12,41,38993
2017-10-24,25974,12,6959,487,13,45,33490
2017-10-25,29603,11,7146,615,23,46,37444
2017-10-26,36134,11,7108,606,19,70,43948
2017-10-27,40836,11,6281,597,18,30,47773
2017-10-28,48685,7,3886,830,26,72,53506
2017-10-29,52585,8,2362,768,18,50,55791
2017-10-30,39420,13,6267,474,17,21,46212
2017-10-31,41863,10,4164,516,16,23,46592
2017-11-01,47027,8,3228,486,17,19,50785
2017-11-02,35913,9,7361,502,13,21,43819
2017-11-03,38940,12,6282,472,28,19,45753
2017-11-04,45209,8,4462,620,22,24,50345
2017-11-05,50248,9,1980,732,11,27,53007
2017-11-06,25240,11,6669,382,13,11,32326
2017-11-07,25021,9,6645,436,5,32,32148
2017-11-08,25212,13,7017,465,19,9,32735
2017-11-09,26285,9,6259,547,17,8,33125
2017-11-10,32410,11,5915,523,18,9,38886
2017-11-11,34186,8,4104,631,10,11,38950
2017-11-12,36768,6,1975,725,12,9,39495
2017-11-13,25204,11,6371,399,8,10,32003
2017-11-14,24377,11,6332,378,6,11,31115
2017-11-15,25030,11,6706,472,17,7,32243
2017-11-16,25705,10,6640,430,7,18,32810
2017-11-17,34505,10,5961,410,8,7,40901
2017-11-18,31650,6,4010,514,20,7,36207
2017-11-19,36607,5,1937,574,24,11,39158
2017-11-20,27836,11,6499,360,12,9,34727
2017-11-21,26052,10,6330,355,13,11,32771
2017-11-22,24788,8,6387,429,14,12,31638
2017-11-23,26579,9,6372,480,13,11,33464
2017-11-24,33379,9,5996,508,16,12,39920
2017-11-25,31453,6,3352,579,9,8,35407
2017-11-26,36039,4,1904,602,8,7,38564
2017-11-27,26277,9,6399,365,9,2,33061
2017-11-28,23864,9,5974,359,13,11,30230
2017-11-29,23484,10,6101,434,4,8,30041
2017-11-30,24428,6,6013,417,12,8,30884
2017-12-01,29772,7,6246,426,5,6,36462
2017-12-02,27323,4,3648,572,9,6,31562
2017-12-03,30749,8,1951,638,4,10,33360
2017-12-04,25273,12,6538,341,8,5,32177
2017-12-05,22333,7,6329,380,10,8,29067
2017-12-06,24824,10,6853,392,12,15,32106
2017-12-07,27167,8,6414,482,10,15,34096
2017-12-08,31685,11,6289,474,7,6,38472
2017-12-09,25575,5,3745,778,6,7,30116
2017-12-10,37237,6,1834,675,10,9,39771
2017-12-11,25358,11,6166,333,4,8,31880
2017-12-12,23601,10,6273,382,11,7,30284
2017-12-13,23507,11,6706,428,15,7,30674
2017-12-14,26265,12,6445,490,4,11,33227
2017-12-15,30267,13,6260,427,5,11,36983
2017-12-16,32023,7,4041,716,13,6,36806
2017-12-17,33894,5,2449,630,4,6,36988
2017-12-18,28590,13,6469,378,7,10,35467
2017-12-19,28162,11,6429,357,15,12,34986
2017-12-20,31486,13,6607,465,10,15,38596
2017-12-21,38649,10,6720,604,9,6,45998
2017-12-22,53231,11,5494,606,11,8,59361
2017-12-23,65152,11,3206,765,11,10,69155
2017-12-24,36549,9,1547,863,4,4,38976
2017-12-25,26857,5,1031,270,1,3,28167
2017-12-26,38677,5,1339,469,1,11,40502
2017-12-27,35893,12,4184,480,6,7,40582
2017-12-28,35414,13,3739,445,4,9,39624
2017-12-29,42691,10,3583,534,9,10,46837
2017-12-30,42516,9,1557,722,9,13,44826
2017-12-31,21614,7,407,422,5,5,22460
2018-01-01,36249,9,372,347,3,7,36987
2018-01-02,51748,5,1762,763,7,8,54293
2018-01-03,38179,11,3653,632,6,11,42492
2018-01-04,37976,10,3814,496,9,8,42313
2018-01-05,46570,11,3622,478,9,5,50695
2018-01-06,47982,6,1757,615,3,9,50372
2018-01-07,45886,7,1031,645,3,9,47581
2018-01-08,37636,11,4678,427,5,9,42766
2018-01-09,29777,11,5319,374,6,7,35494
2018-01-10,28373,11,5682,386,11,4,34467
2018-01-11,26363,10,5006,442,5,5,31831
2018-01-12,29586,14,4718,344,11,7,34680
2018-01-13,33769,9,3166,510,9,6,37469
2018-01-14,34498,7,1803,590,4,8,36910
2018-01-15,18849,10,4236,335,5,9,23444
2018-01-16,18033,10,4026,298,2,7,22376
2018-01-17,20858,10,5211,372,4,10,26465
2018-01-18,24180,8,5503,388,10,9,30098
2018-01-19,28104,9,4453,320,4,12,32902
2018-01-20,27287,5,3053,452,3,5,30805
2018-01-21,30036,9,1599,488,7,5,32144
2018-01-22,21857,10,4434,346,9,7,26663
2018-01-23,17791,10,4813,313,4,7,22938
2018-01-24,20081,11,5668,379,6,11,26156
2018-01-25,20872,9,5650,395,8,11,26945
2018-01-26,24488,8,5007,376,7,9,29895
2018-01-27,23373,4,3009,468,9,6,26869
2018-01-28,29669,5,1786,497,4,17,31978
2018-01-29,20179,11,5466,274,4,11,25945
2018-01-30,20217,9,5576,296,7,8,26113
2018-01-31,21238,10,5165,403,7,9,26832
2018-02-01,22540,9,5787,397,4,8,28745
2018-02-02,22865,8,4705,360,8,8,27954
2018-02-03,19102,4,2990,465,3,5,22569
2018-02-04,23012,6,2054,507,9,9,25597
2018-02-05,20431,10,4567,282,4,8,25302
2018-02-06,19135,10,4791,312,7,7,24262
2018-02-07,18112,9,4335,329,5,7,22797
2018-02-08,20325,8,4048,393,7,9,24790
2018-02-09,25323,9,5229,328,3,8,30900
2018-02-10,27519,5,3144,479,8,7,31162
2018-02-11,29864,6,2259,563,6,12,32710
2018-02-12,19995,13,4720,329,10,14,25081
2018-02-13,17247,11,4559,327,0,17,22161
2018-02-14,22725,10,6043,401,8,8,29195
2018-02-15,22253,8,5024,431,15,10,27741
2018-02-16,29105,8,5377,404,12,13,34919
2018-02-17,27820,6,3164,522,13,11,31536
2018-02-18,29633,6,1763,533,3,9,31947
2018-02-19,21772,9,5262,364,11,15,27433
2018-02-20,20423,10,6718,345,13,8,27517
2018-02-21,19313,10,4643,415,5,8,24394
2018-02-22,19703,9,5346,433,3,22,25516
2018-02-23,24260,9,4765,431,4,8,29477
2018-02-24,23250,5,3140,508,7,7,26917
2018-02-25,24424,6,1930,531,6,9,26906
2018-02-26,18441,8,5243,297,2,3,23994
2018-02-27,14767,7,3038,329,12,11,18164
2018-02-28,17768,10,6050,379,10,13,24230
2018-03-01,17677,8,4779,381,6,10,22861
2018-03-02,22178,10,5070,370,9,5,27642
2018-03-03,20911,2,3425,555,8,9,24910
2018-03-04,24906,6,1737,548,8,12,27217
2018-03-05,20888,7,5593,330,15,12,26845
2018-03-06,19015,9,6143,370,5,8,25550
2018-03-07,20735,8,5609,485,9,11,26857
2018-03-08,21636,7,5429,500,13,16,27601
2018-03-09,27674,12,5791,694,12,10,34193
2018-03-10,26918,4,3251,581,7,12,30773
2018-03-11,29005,5,1887,740,4,9,31650
2018-03-12,22321,9,5932,436,9,11,28718
2018-03-13,20438,10,5612,451,9,17,26537
2018-03-14,21273,11,6900,454,12,11,28661
2018-03-15,24707,9,5545,489,3,6,30759
2018-03-16,32354,9,5878,424,4,13,38682
2018-03-17,29857,6,3602,567,7,12,34051
2018-03-18,27553,5,1851,583,9,8,30009
2018-03-19,25044,9,5620,449,7,5,31134
2018-03-20,22921,8,6199,436,11,13,29588
2018-03-21,22981,10,6308,517,5,16,29837
2018-03-22,24497,9,6015,447,12,15,30995
2018-03-23,31955,10,5256,551,14,10,37796
2018-03-24,38159,5,3691,752,17,26,42650
2018-03-25,39492,6,1853,760,11,31,42153
2018-03-26,28750,11,6868,440,14,33,36116
2018-03-27,29044,9,6437,504,28,32,36054
2018-03-28,31491,9,6659,585,32,36,38812
2018-03-29,41145,11,5911,698,21,43,47829
2018-03-30,52661,9,4897,586,11,30,58194
2018-03-31,36005,7,2959,731,12,49,39763
2018-04-01,37322,7,1252,650,10,40,39281
2018-04-02,67882,7,1452,980,21,46,70388
2018-04-03,47229,12,6817,694,17,40,54809
2018-04-04,33333,9,6304,569,16,42,40273
2018-04-05,33069,11,6306,551,10,37,39984
2018-04-06,41176,10,5323,678,24,35,47246
2018-04-07,47987,7,3236,931,19,62,52242
2018-04-08,53887,7,1476,818,15,45,56248
2018-04-09,38505,10,5671,618,14,43,44861
2018-04-10,28561,11,5604,500,15,41,34732
2018-04-11,26855,11,6510,573,21,39,34009
2018-04-12,29325,8,6363,652,19,24,36391
2018-04-13,33858,10,5746,589,13,33,40249
2018-04-14,38112,8,3967,773,9,73,42942
2018-04-15,47220,8,1947,818,13,54,50060
2018-04-16,33105,9,5988,561,17,24,39704
2018-04-17,25822,13,6881,459,26,45,33246
2018-04-18,27508,9,7000,651,17,47,35232
2018-04-19,29110,11,6859,563,27,58,36628
2018-04-20,35969,12,6345,667,15,29,43037
2018-04-21,39297,7,3708,753,31,85,43881
2018-04-22,50802,9,1672,895,16,92,53486
2018-04-23,32591,11,6644,579,19,43,39887
2018-04-24,29249,12,7520,520,44,51,37396
2018-04-25,34320,10,7352,608,27,56,42373
2018-04-26,39087,11,6833,643,28,55,46657
2018-04-27,51678,11,5124,744,36,48,57641
2018-04-28,48601,7,3615,1033,32,76,53364
2018-04-29,55604,8,1930,971,42,89,58644
2018-04-30,54717,10,4829,760,88,68,60472
2018-05-01,78586,7,1756,836,171,85,81441
2018-05-02,64754,6,3267,940,24,37,69028
2018-05-03,42237,7,6610,789,25,64,49732
2018-05-04,42692,10,6087,709,29,64,49591
2018-05-05,51467,7,3777,907,27,87,56272
2018-05-06,46843,6,1477,972,26,102,49426
2018-05-07,37355,9,6604,593,24,66,44651
2018-05-08,31817,10,6621,645,27,78,39198
2018-05-09,34417,9,6423,577,23,51,41500
2018-05-10,41529,9,6414,765,32,82,48831
2018-05-11,38392,8,5927,637,53,68,45085
2018-05-12,43049,7,3480,948,55,184,47723
2018-05-13,66000,6,1968,960,40,101,69075
2018-05-14,37645,8,6531,567,27,68,44846
2018-05-15,31314,8,7024,588,21,80,39035
2018-05-16,29605,9,6633,668,32,84,37031
2018-05-17,32828,9,6756,654,24,53,40324
2018-05-18,39008,12,5566,769,48,46,45449
2018-05-19,46690,5,3787,935,42,177,51636
2018-05-20,52820,7,1792,917,52,127,55715
2018-05-21,54340,9,4999,820,37,89,60294
2018-05-22,41476,12,7596,678,37,66,49865
2018-05-23,30987,9,7104,777,33,80,38990
2018-05-24,31859,13,6771,830,44,97,39614
2018-05-25,42682,11,6298,842,52,85,49970
2018-05-26,44932,6,3506,1020,47,197,49708
2018-05-27,64643,8,2050,1173,70,139,68083
2018-05-28,41494,11,5838,797,35,97,48272
2018-05-29,33251,12,6797,781,47,99,40987
2018-05-30,41036,8,7225,713,55,106,49143
2018-05-31,50678,10,4802,899,64,112,56565
2018-06-01,50714,10,5681,892,87,95,57479
2018-06-02,56186,5,3542,937,118,157,60945
2018-06-03,72200,8,1457,1343,181,148,75337
2018-06-04,57161,11,5475,820,54,97,63618
2018-06-05,32684,10,6653,640,39,109,40135
2018-06-06,38905,8,5953,685,55,118,45724
2018-06-07,35743,8,6833,723,58,73,43438
2018-06-08,42232,11,6212,831,48,93,49427
2018-06-09,43748,6,4297,986,61,197,49295
2018-06-10,64032,6,2249,1064,71,174,67596
2018-06-11,39014,9,5786,703,56,96,45664
2018-06-12,35814,12,7158,663,46,111,43804
2018-06-13,39608,11,7120,740,51,80,47610
2018-06-14,44886,13,6641,739,59,120,52458
2018-06-15,48919,12,5841,792,58,97,55719
2018-06-16,54692,6,3452,1089,54,222,59515
2018-06-17,75440,7,1871,1119,84,182,78703
2018-06-18,45740,11,6930,665,62,93,53501
2018-06-19,36602,9,7031,645,50,144,44481
2018-06-20,41100,10,7009,753,66,134,49072
2018-06-21,45953,9,6980,874,105,150,54071
2018-06-22,61287,8,5354,842,38,91,67620
2018-06-23,64497,8,3790,1059,62,131,69547
2018-06-24,66771,12,2048,1253,77,200,70361
2018-06-25,64798,13,2605,888,64,134,68502
2018-06-26,48513,15,7580,767,42,151,57068
2018-06-27,49325,17,7606,775,47,126,57896
2018-06-28,50028,15,7630,990,85,107,58855
2018-06-29,64290,17,6480,956,105,137,71985
2018-06-30,81998,13,4152,1039,102,292,87596
2018-07-01,85345,10,2161,1634,160,248,89558
2018-07-02,54238,16,6902,1044,73,126,62399
2018-07-03,43878,17,6393,878,93,168,51427
2018-07-04,48055,15,6940,812,90,135,56047
2018-07-05,52995,12,7295,760,98,191,61351
2018-07-06,68640,18,5875,1163,104,146,75946
2018-07-07,89218,13,3307,1120,100,251,94009
2018-07-08,99326,12,1941,1339,164,256,103038
2018-07-09,66053,15,6909,624,108,164,73873
2018-07-10,53988,13,7008,641,109,147,61906
2018-07-11,54482,15,6560,816,55,216,62144
2018-07-12,65515,14,6855,858,105,191,73538
2018-07-13,77296,13,5895,757,133,159,84253
2018-07-14,105132,9,3088,1932,190,229,110580
2018-07-15,105614,12,1688,1165,190,239,108908
2018-07-16,77108,14,6650,561,86,152,84571
2018-07-17,62299,16,6853,746,79,177,70170
2018-07-18,63331,15,6987,730,98,139,71300
2018-07-19,67670,15,6443,840,140,200,75308
2018-07-20,93533,14,6228,694,166,154,100789
2018-07-21,120114,11,3550,1104,183,258,125220
2018-07-22,119880,13,1785,1167,146,169,123160
2018-07-23,78975,15,5639,689,66,153,85537
2018-07-24,63724,18,6948,671,81,183,71625
2018-07-25,67618,13,5974,793,126,184,74708
2018-07-26,80974,16,6303,783,128,148,88352
2018-07-27,104926,15,6011,704,159,199,112014
2018-07-28,132225,11,3601,946,170,268,137221
2018-07-29,127047,9,2097,1108,213,174,130648
2018-07-30,85053,18,6106,628,91,72,91968
2018-07-31,73683,17,6295,704,130,146,80975
2018-08-01,74129,16,6775,769,123,196,82008
2018-08-02,82082,14,5544,749,110,141,88640
2018-08-03,75516,12,4091,605,134,182,80540
2018-08-04,126155,17,2925,1017,193,286,130593
2018-08-05,118119,13,1896,1088,162,228,121506
2018-08-06,86673,13,5264,811,129,167,93057
2018-08-07,73794,16,5979,994,111,143,81037
2018-08-08,72663,18,5854,779,140,197,79651
2018-08-09,83392,14,6096,727,181,210,90620
2018-08-10,110733,13,5538,810,224,165,117483
2018-08-11,117711,13,2591,1313,223,217,122068
2018-08-12,105339,15,1302,1335,224,233,108448
2018-08-13,87201,16,5204,674,333,151,93579
2018-08-14,79937,13,5437,666,118,172,86343
2018-08-15,84814,9,2759,852,87,127,88648
2018-08-16,84278,14,5197,746,200,146,90581
2018-08-17,108867,16,5194,718,303,150,115248
2018-08-18,129744,15,2344,949,463,264,133779
2018-08-19,133347,13,1205,1275,382,172,136394
2018-08-20,90901,15,5225,801,205,112,97259
2018-08-21,67868,14,5345,662,202,183,74274
2018-08-22,69455,17,5431,744,303,161,76111
2018-08-23,84696,13,6020,776,451,135,92091
2018-08-24,105337,17,5361,776,557,112,112160
2018-08-25,122041,14,2708,991,103,257,126114
2018-08-26,102389,12,1367,1235,29,192,105224
2018-08-27,67720,18,6179,725,87,149,74878
2018-08-28,59903,17,6053,681,110,169,66933
2018-08-29,65051,14,6607,753,151,175,72751
2018-08-30,71678,14,6205,787,204,109,78997
2018-08-31,94501,13,5591,886,131,140,101262
2018-09-01,101276,12,2887,1036,72,189,105472
2018-09-02,92403,17,1753,1222,83,183,95661
2018-09-03,58450,15,6447,807,61,70,65850
2018-09-04,48462,16,6578,648,67,81,55852
2018-09-05,48963,16,6934,828,77,101,56919
2018-09-06,57131,15,6905,733,109,147,65040
2018-09-07,73532,16,6141,828,104,108,80729
2018-09-08,75724,18,3645,1067,74,173,80701
2018-09-09,85958,11,1786,1253,100,133,89241
2018-09-10,51903,14,6605,668,64,110,59364
2018-09-11,44573,16,6752,740,52,127,52260
2018-09-12,44406,16,6940,692,67,148,52269
2018-09-13,46034,14,6878,638,70,91,53725
2018-09-14,55741,14,5830,846,100,96,62627
2018-09-15,69045,15,3705,965,56,224,74010
2018-09-16,85621,12,1898,1184,130,200,89045
2018-09-17,49734,13,6483,633,62,76,57001
2018-09-18,40780,16,7247,638,48,126,48855
2018-09-19,46456,18,7067,751,60,125,54477
2018-09-20,51360,18,7392,855,75,85,59785
2018-09-21,58742,22,8795,969,122,90,68740
2018-09-22,67266,13,4684,1093,45,208,73309
2018-09-23,59503,11,2059,971,96,157,62797
2018-09-24,55551,36,8232,918,29,445,65211
2018-09-25,36968,16,6757,629,36,97,44503
2018-09-26,37918,14,6949,664,42,150,45737
2018-09-27,42194,12,6701,767,52,116,49842
2018-09-28,48640,13,6401,878,67,99,56098
2018-09-29,54009,11,3908,1075,35,140,59178
2018-09-30,62433,10,1939,1000,46,166,65594
2018-10-01,41663,12,6701,716,42,73,49207
2018-10-02,29229,15,5820,682,20,96,35862
2018-10-03,34463,13,6346,695,40,95,41652
2018-10-04,35445,16,6583,731,39,115,42929
2018-10-05,47269,13,6303,778,50,73,54486
2018-10-06,47688,10,3896,903,31,108,52636
2018-10-07,51446,12,1774,1060,29,135,54456
2018-10-08,34532,10,5320,500,25,65,40452
2018-10-09,31385,11,7190,616,22,80,39304
2018-10-10,31660,11,7157,900,29,63,39820
2018-10-11,31857,12,7191,733,53,86,39932
2018-10-12,40151,11,7091,686,51,57,48047
2018-10-13,44098,6,3948,989,37,145,49223
2018-10-14,59135,10,1914,1021,31,135,62246
2018-10-15,34136,9,6569,565,21,77,41377
2018-10-16,23494,17,6214,566,35,68,30394
2018-10-17,29446,6,7215,599,23,59,37348
2018-10-18,31098,8,7077,644,23,83,38933
2018-10-19,38458,10,6433,775,35,49,45760
2018-10-20,41528,8,3952,839,19,124,46470
2018-10-21,46750,7,1840,965,14,66,49642
2018-10-22,33960,12,5961,542,10,51,40536
2018-10-23,29968,13,6477,673,20,61,37212
2018-10-24,28038,13,7544,580,25,53,36253
2018-10-25,33391,11,6988,690,35,77,41192
2018-10-26,41926,10,6575,698,20,37,49266
2018-10-27,42355,9,3743,817,8,109,47041
2018-10-28,48335,12,2056,930,4,36,51373
2018-10-29,31780,12,7043,549,3,15,39402
2018-10-30,35176,15,6961,568,11,19,42750
2018-10-31,46505,8,4991,512,25,20,52061
2018-11-01,38385,11,2785,603,9,10,41803
2018-11-02,36001,11,5572,436,15,9,42044
2018-11-03,46452,9,3094,600,19,34,50208
2018-11-04,71076,8,1620,731,16,29,73480
2018-11-05,36808,13,7245,434,11,11,44522
2018-11-06,25761,14,7554,400,7,10,33746
2018-11-07,25820,10,7399,473,13,18,33733
2018-11-08,27112,14,7057,486,12,14,34695
2018-11-09,34345,13,6336,537,9,18,41258
2018-11-10,31594,10,4216,608,16,13,36457
2018-11-11,37462,10,2142,713,10,11,40348
2018-11-12,29279,12,7221,409,12,13,36946
2018-11-13,24462,14,7174,456,15,10,32131
2018-11-14,26228,13,6717,469,17,9,33453
2018-11-15,27470,16,7028,510,14,14,35052
2018-11-16,35686,15,6488,516,11,15,42731
2018-11-17,33690,9,3734,587,25,13,38058
2018-11-18,39907,8,2233,550,7,10,42715
2018-11-19,27769,14,6355,362,10,19,34529
2018-11-20,21555,12,6577,359,5,10,28518
2018-11-21,24260,10,5406,404,10,11,30101
2018-11-22,27133,10,6940,431,13,8,34535
2018-11-23,33786,9,6533,462,14,10,40814
2018-11-24,30524,8,3647,533,13,7,34732
2018-11-25,35572,9,2127,562,9,9,38288
2018-11-26,29816,8,6347,364,13,9,36557
2018-11-27,22702,12,6425,430,10,6,29585
2018-11-28,22994,13,6553,412,6,8,29986
2018-11-29,24774,15,7001,458,4,9,32261
2018-11-30,31827,11,6634,453,8,11,38944
2018-12-01,28934,6,3946,657,8,11,33562
2018-12-02,33943,7,1958,663,8,7,36586
2018-12-03,27185,13,6808,310,5,9,34330
2018-12-04,24493,14,6964,369,10,11,31861
2018-12-05,24073,15,7155,414,11,13,31681
2018-12-06,25112,15,7040,430,8,9,32614
2018-12-07,31397,11,6536,439,17,10,38410
2018-12-08,31992,7,3958,782,5,7,36751
2018-12-09,36580,16,1986,665,16,16,39279
2018-12-10,26814,17,6462,324,7,12,33636
2018-12-11,23562,20,6900,331,12,10,30835
2018-12-12,26747,14,7336,419,22,10,34548
2018-12-13,26427,23,7131,464,4,12,34061
2018-12-14,26027,17,5938,425,5,8,32420
2018-12-15,27975,21,3315,665,10,10,31996
2018-12-16,33936,13,2327,758,5,8,37047
2018-12-17,25342,19,6170,377,9,8,31925
2018-12-18,26020,18,6622,354,4,10,33028
2018-12-19,29458,19,6619,434,11,8,36549
2018-12-20,35927,17,6412,602,9,9,42976
2018-12-21,51790,16,5694,712,8,13,58233
2018-12-22,66464,13,2968,874,6,8,70333
2018-12-23,53296,19,1651,836,5,8,55815
2018-12-24,30381,18,2709,378,8,6,33500
2018-12-25,25278,11,942,335,2,5,26573
2018-12-26,37112,11,981,442,5,9,38560
2018-12-27,37167,16,3390,439,1,10,41023
2018-12-28,41428,18,3432,397,8,10,45293
2018-12-29,42417,19,1791,596,10,14,44847
2018-12-30,39830,18,638,725,12,10,41233
2018-12-31,24203,16,1160,371,11,5,25766
2019-01-01,26113,6,330,288,5,4,26746
2019-01-02,50623,14,1795,882,10,8,53332
2019-01-03,42476,18,3236,723,5,9,46467
2019-01-04,48612,18,3263,503,4,7,52407
2019-01-05,72415,15,1698,617,9,9,74763
2019-01-06,43637,10,1039,779,6,10,45481
2019-01-07,31928,22,4194,436,7,9,36596
2019-01-08,31249,16,4992,445,4,8,36714
2019-01-09,26057,16,5368,438,7,9,31895
2019-01-10,24742,19,5078,468,6,11,30324
2019-01-11,29267,17,4813,392,3,10,34502
2019-01-12,31326,13,3014,485,6,11,34855
2019-01-13,30546,15,1590,509,3,14,32677
2019-01-14,24807,19,6008,384,2,12,31232
2019-01-15,23244,19,5944,338,6,11,29562
2019-01-16,23216,16,6565,385,5,9,30196
2019-01-17,24558,16,6156,428,7,13,31178
2019-01-18,30105,18,5445,386,2,11,35967
2019-01-19,27899,11,3316,495,6,10,31737
2019-01-20,30047,12,1802,484,5,13,32363
2019-01-21,25494,20,5882,333,6,8,31743
2019-01-22,30180,14,6911,364,23,73,37565
2019-01-23,19170,16,5792,410,8,11,25407
2019-01-24,21241,12,6001,373,5,11,27643
2019-01-25,26580,16,5386,380,5,7,32374
2019-01-26,24460,13,3216,457,9,7,28162
2019-01-27,27330,14,1852,524,6,14,29740
2019-01-28,23625,10,6359,305,10,9,30318
2019-01-29,21357,18,6127,335,7,5,27849
2019-01-30,21393,16,6428,393,15,14,28259
2019-01-31,22946,15,6044,406,4,10,29425
2019-02-01,29782,15,5774,367,6,12,35956
2019-02-02,26677,15,3711,483,5,5,30896
2019-02-03,29289,12,1913,559,5,10,31788
2019-02-04,24358,19,5845,334,8,14,30578
2019-02-05,21672,16,6271,339,9,13,28320
2019-02-06,24641,21,7133,377,12,9,32193
2019-02-07,28699,16,6601,405,9,19,35749
2019-02-08,33646,15,4736,406,12,9,38824
2019-02-09,38092,11,3707,464,13,12,42299
2019-02-10,39525,9,2023,541,6,11,42115
2019-02-11,25721,16,6504,361,7,8,32617
2019-02-12,23899,17,6614,352,4,14,30900
2019-02-13,23657,19,6152,390,7,9,30234
2019-02-14,27185,16,6503,443,7,15,34169
2019-02-15,33589,19,6087,397,8,13,40113
2019-02-16,34715,11,3459,527,13,16,38741
2019-02-17,41230,14,1913,540,1,11,43709
2019-02-18,28736,17,6381,377,6,11,35528
2019-02-19,24539,18,6512,339,8,13,31429
2019-02-20,26663,17,6935,370,7,14,34006
2019-02-21,27723,16,6662,396,9,12,34818
2019-02-22,29949,17,5397,345,9,12,35729
2019-02-23,31423,13,4064,514,5,11,36030
2019-02-24,35743,13,2487,584,3,16,38846
2019-02-25,27537,14,6554,384,10,11,34510
2019-02-26,24124,18,7027,373,8,13,31563
2019-02-27,25357,19,7482,422,11,13,33304
2019-02-28,29563,22,6880,496,4,11,36976
2019-03-01,38662,19,6666,437,9,18,45811
2019-03-02,35357,12,3710,541,7,7,39634
2019-03-03,44519,12,2099,630,6,19,47285
2019-03-04,30361,20,7027,389,10,10,37817
2019-03-05,25225,17,7144,412,6,14,32818
2019-03-06,26174,22,6691,431,12,17,33347
2019-03-07,27120,17,7562,500,3,17,35219
2019-03-08,35295,16,6617,507,5,19,42459
2019-03-09,33214,14,3925,560,12,10,37735
2019-03-10,40643,14,1904,700,28,17,43306
2019-03-11,27533,18,6286,465,8,15,34325
2019-03-12,24691,16,7396,375,12,13,32503
2019-03-13,24187,16,7187,458,6,10,31864
2019-03-14,27511,19,6894,450,9,20,34903
2019-03-15,35585,23,5973,505,18,17,42121
2019-03-16,35086,12,3908,561,9,14,39590
2019-03-17,44848,13,1606,701,7,11,47186
2019-03-18,28737,18,6656,398,3,13,35825
2019-03-19,25763,18,7039,421,13,18,33272
2019-03-20,25221,17,7221,470,11,20,32960
2019-03-21,27449,18,7331,474,12,10,35294
2019-03-22,34415,14,6886,533,8,24,41880
2019-03-23,34582,11,4507,619,9,21,39749
2019-03-24,47565,13,2094,703,14,35,50424
2019-03-25,29912,17,7312,419,14,9,37683
2019-03-26,25418,17,7189,393,11,12,33040
2019-03-27,25365,22,7504,488,16,23,33418
2019-03-28,27964,19,7552,499,19,27,36080
2019-03-29,35565,21,6842,499,16,15,42958
2019-03-30,34708,12,4048,592,20,15,39395
2019-03-31,48348,9,1943,753,13,43,51109
2019-04-01,30859,18,6786,473,13,39,38188
2019-04-02,26104,18,6998,438,12,48,33618
2019-04-03,27237,18,7035,493,19,41,34843
2019-04-04,27950,16,7141,606,9,52,35774
2019-04-05,35145,15,6215,595,14,25,42009
2019-04-06,34775,13,4250,700,18,78,39834
2019-04-07,44942,13,2241,778,8,58,48040
2019-04-08,29657,15,7167,503,15,40,37397
2019-04-09,25118,23,6981,472,22,29,32645
2019-04-10,27495,17,7352,566,11,46,35487
2019-04-11,28952,19,7250,684,15,48,36968
2019-04-12,38596,18,6717,703,18,61,46113
2019-04-13,47793,10,3914,902,21,52,52692
2019-04-14,47078,17,2186,826,16,66,50189
2019-04-15,33416,16,7193,474,19,45,41163
2019-04-16,33420,21,7752,593,23,56,41865
2019-04-17,37417,18,7559,694,18,58,45764
2019-04-18,48332,18,6651,774,34,47,55856
2019-04-19,61577,20,5508,712,29,36,67882
2019-04-20,50086,14,3156,744,22,60,54082
2019-04-21,48723,17,1573,697,49,98,51157
2019-04-22,78648,11,1864,777,33,75,81408
2019-04-23,54235,19,7624,669,11,65,62623
2019-04-24,39253,15,7483,672,22,62,47507
2019-04-25,44274,21,7327,693,39,74,52428
2019-04-26,55412,10,6311,758,29,52,62572
2019-04-27,63798,25,3456,1040,52,118,68489
2019-04-28,59487,15,1739,1166,24,108,62539
2019-04-29,46197,16,7129,766,33,68,54209
2019-04-30,48427,15,6031,843,36,74,55426
2019-05-01,49073,14,2101,867,40,93,52188
2019-05-02,55591,14,3413,863,55,105,60041
2019-05-03,63491,17,6000,806,43,67,70424
2019-05-04,79764,15,3885,1054,62,154,84934
2019-05-05,70317,10,1909,1091,10,111,73448
2019-05-06,40636,21,6227,655,18,64,47621
2019-05-07,33551,21,7323,555,29,97,41576
2019-05-08,31299,20,7836,590,35,64,39844
2019-05-09,33204,17,6797,633,15,119,40785
2019-05-10,38047,17,7058,713,32,69,45936
2019-05-11,42517,14,4061,802,32,165,47591
2019-05-12,46587,15,2109,863,17,83,49674
2019-05-13,32731,21,6694,596,17,64,40123
2019-05-14,26463,19,7191,656,19,92,34440
