,osobni automobili,vlakovi,teretna vozila,autobusi,plovila,zrakoplovi,UKUPNO
2017-10-29,24926,20,784,233,6,4,25973
2017-10-30,23304,24,2880,213,5,3,26429
2017-10-31,28224,24,1659,218,11,4,30140
2017-11-01,29715,22,1148,155,3,3,31046
2017-11-02,24841,25,2883,213,3,5,27970
2017-11-03,26092,25,2281,238,4,3,28643
2017-11-04,27071,24,1084,281,4,3,28467
2017-11-05,22708,29,806,200,3,4,23750
2017-11-06,20996,26,2943,180,3,4,24152
2017-11-07,21092,27,3061,203,2,5,24390
2017-11-08,22149,25,2669,169,8,4,25024
2017-11-09,21069,22,2394,164,7,3,23659
2017-11-10,23837,27,2154,225,5,3,26251
2017-11-11,27533,18,1189,221,5,2,28968
2017-11-12,21003,14,789,186,7,5,22004
2017-11-13,20903,27,3282,174,3,3,24392
2017-11-14,21350,26,2635,178,2,5,24196
2017-11-15,21937,24,2982,198,3,4,25148
2017-11-16,23081,30,2529,221,2,4,25867
2017-11-17,23043,25,2012,242,4,3,25329
2017-11-18,24427,25,1020,244,2,2,25720
2017-11-19,21465,26,1051,222,9,4,22777
2017-11-20,21441,25,3208,164,7,3,24848
2017-11-21,20462,29,2809,165,2,3,23470
2017-11-22,21062,24,2757,173,4,4,24024
2017-11-23,22419,25,2848,184,1,5,25482
2017-11-24,24414,33,2170,229,3,4,26853
2017-11-25,23034,26,941,259,2,3,24265
2017-11-26,19201,20,794,177,2,4,20198
2017-11-27,21813,29,3908,170,7,3,25930
2017-11-28,20970,27,2794,152,5,4,23952
2017-11-29,19528,23,2857,173,3,3,22587
2017-11-30,20790,28,2461,192,2,5,23478
2017-12-01,23398,26,2254,234,4,3,25919
2017-12-02,23015,21,928,321,3,2,24290
2017-12-03,17566,21,811,207,3,4,18612
2017-12-04,20739,24,2738,154,5,4,23664
2017-12-05,20214,23,3029,137,4,5,23412
2017-12-06,19475,26,2426,140,5,4,22076
2017-12-07,20735,20,2311,188,5,4,23263
2017-12-08,23082,23,1965,212,1,4,25287
2017-12-09,21213,23,1122,454,4,2,22818
2017-12-10,19731,14,754,264,4,4,20771
2017-12-11,20983,23,3576,147,5,3,24737
2017-12-12,21630,30,2715,146,3,4,24528
2017-12-13,22111,32,2802,187,9,3,25144
2017-12-14,21415,24,2509,186,3,4,24141
2017-12-15,23236,24,2219,234,4,3,25720
2017-12-16,25105,20,884,500,5,2,26516
2017-12-17,19437,16,807,212,6,4,20482
2017-12-18,22245,22,3368,182,2,6,25825
2017-12-19,23040,30,2809,153,4,4,26040
2017-12-20,22907,25,2477,190,5,3,25607
2017-12-21,23763,30,2241,212,8,4,26258
2017-12-22,23696,24,1751,194,3,4,25672
2017-12-23,24592,26,730,206,2,2,25558
2017-12-24,15973,20,241,103,1,2,16340
2017-12-25,13896,22,209,70,2,0,14199
2017-12-26,23368,15,594,173,3,4,24157
2017-12-27,24391,20,1833,171,0,3,26418
2017-12-28,24251,25,1352,161,6,4,25799
2017-12-29,26110,27,1349,197,5,3,27691
2017-12-30,26180,27,567,263,3,3,27043
2017-12-31,16473,19,239,108,2,3,16844
2018-01-01,13214,21,255,109,1,4,13604
2018-01-02,21832,22,1234,189,0,4,23281
2018-01-03,24406,25,1892,161,3,4,26491
2018-01-04,24441,24,1622,155,2,4,26248
2018-01-05,26745,25,1544,161,1,4,28480
2018-01-06,29372,25,552,262,1,2,30214
2018-01-07,22368,23,602,193,1,4,23191
2018-01-08,22913,30,3183,139,0,3,26268
2018-01-09,20146,28,2301,104,0,5,22584
2018-01-10,21662,34,2260,139,3,4,24102
2018-01-11,22343,23,2193,156,2,4,24721
2018-01-12,22500,24,1834,133,0,3,24494
2018-01-13,24324,32,758,175,0,3,25292
2018-01-14,17692,23,714,153,2,3,18587
2018-01-15,16773,21,2278,123,3,3,19201
2018-01-16,17946,26,2304,128,2,3,20409
2018-01-17,18827,28,2419,147,1,4,21426
2018-01-18,18619,32,2265,174,3,4,21097
2018-01-19,21956,33,1962,175,1,3,24130
2018-01-20,23321,26,693,225,1,2,24268
2018-01-21,17450,29,722,165,2,4,18372
2018-01-22,20879,30,3309,142,2,7,24369
2018-01-23,16861,34,2119,134,1,5,19154
2018-01-24,17838,23,2449,141,3,4,20458
2018-01-25,19023,31,2041,153,0,2,21250
2018-01-26,20896,28,1862,203,1,4,22994
2018-01-27,22158,26,891,207,3,4,23289
2018-01-28,17105,25,725,154,1,5,18015
2018-01-29,18776,33,3090,135,0,4,22038
2018-01-30,18677,33,2830,127,2,4,21673
2018-01-31,18305,27,2487,143,3,5,20970
2018-02-01,19861,28,2484,163,1,4,22541
2018-02-02,20731,28,2046,180,0,4,22989
2018-02-03,16781,27,803,249,0,2,17862
2018-02-04,15591,21,610,187,3,5,16417
2018-02-05,18623,29,2850,149,4,3,21658
2018-02-06,17492,30,2432,137,0,4,20095
2018-02-07,15680,27,2006,142,1,3,17859
2018-02-08,17528,28,1553,154,4,4,19271
2018-02-09,21238,34,1990,195,2,3,23462
2018-02-10,22924,28,769,269,2,2,23994
2018-02-11,16889,25,964,232,1,4,18115
2018-02-12,18236,26,2923,149,3,4,21341
2018-02-13,15820,25,2157,163,0,5,18170
2018-02-14,18812,25,2519,158,4,3,21521
2018-02-15,19858,28,2086,179,3,6,22160
2018-02-16,22128,27,1759,196,1,3,24114
2018-02-17,25426,29,846,251,2,2,26556
2018-02-18,15993,22,661,171,1,4,16852
2018-02-19,19067,23,3163,177,1,5,22436
2018-02-20,18608,28,3043,162,2,4,21847
2018-02-21,18592,30,2024,148,1,3,20798
2018-02-22,15339,29,1864,176,2,4,17414
2018-02-23,18461,27,1812,190,0,5,20495
2018-02-24,20608,25,852,221,0,2,21708
2018-02-25,13918,17,793,143,0,5,14876
2018-02-26,13981,23,2382,147,0,4,16537
2018-02-27,11404,18,1570,133,0,4,13129
2018-02-28,14547,21,2148,161,3,5,16885
2018-03-01,14630,22,1993,151,1,4,16801
2018-03-02,16341,22,1375,189,1,3,17931
2018-03-03,18832,25,924,228,0,3,20012
2018-03-04,15780,24,683,208,3,5,16703
2018-03-05,18628,26,3685,158,2,3,22502
2018-03-06,17342,26,2398,157,4,6,19933
2018-03-07,19013,27,1921,146,2,3,21112
2018-03-08,20254,26,2199,200,7,3,22689
2018-03-09,22522,26,2022,223,2,3,24798
2018-03-10,25293,24,1020,258,2,2,26599
2018-03-11,18757,25,852,213,1,5,19853
2018-03-12,20012,24,2974,171,1,3,23185
2018-03-13,18648,24,2636,153,4,4,21469
2018-03-14,19050,25,2548,145,3,5,21776
2018-03-15,21070,28,2182,218,2,3,23503
2018-03-16,23101,27,1914,211,3,4,25260
2018-03-17,24250,30,968,316,3,2,25569
2018-03-18,17792,23,653,177,1,5,18651
2018-03-19,18768,20,2934,204,0,4,21930
2018-03-20,18586,28,2811,159,4,4,21592
2018-03-21,18030,32,2803,176,1,4,21046
2018-03-22,18929,17,2243,217,0,4,21410
2018-03-23,20224,26,1932,242,1,3,22428
2018-03-24,24654,26,1162,235,3,3,26083
2018-03-25,18801,24,925,209,1,6,19966
2018-03-26,20857,24,3024,165,2,5,24077
2018-03-27,20289,27,3175,218,4,5,23718
2018-03-28,21211,25,2953,249,6,9,24453
2018-03-29,25378,29,2819,214,3,13,28456
2018-03-30,24296,30,1427,205,0,5,25963
2018-03-31,22515,27,615,236,1,6,23400
2018-04-01,17100,15,263,145,2,7,17532
2018-04-02,27993,15,892,219,5,6,29130
2018-04-03,23628,20,3685,228,6,6,27573
2018-04-04,23393,23,3148,228,4,9,26805
2018-04-05,24451,19,2886,205,11,4,27576
2018-04-06,24368,24,2182,256,4,5,26839
2018-04-07,27230,26,928,294,1,8,28487
2018-04-08,23369,24,743,274,3,3,24416
2018-04-09,21232,24,3294,238,4,5,24797
2018-04-10,21583,23,3022,228,17,5,24878
2018-04-11,20260,30,3095,223,8,6,23622
2018-04-12,22539,30,2643,291,3,2,25508
2018-04-13,23577,29,2517,256,4,5,26388
2018-04-14,26140,25,1149,318,1,6,27639
2018-04-15,23164,26,823,212,7,5,24237
2018-04-16,23336,27,3114,272,5,4,26758
2018-04-17,21254,26,2718,263,2,5,24268
2018-04-18,21908,27,2844,228,5,5,25017
2018-04-19,21472,28,2590,278,4,4,24376
2018-04-20,24344,27,2278,432,4,4,27089
2018-04-21,27380,28,1183,372,1,7,28971
2018-04-22,23892,21,869,282,4,6,25074
2018-04-23,21946,19,3498,286,6,6,25761
2018-04-24,21489,29,3080,289,3,4,24894
2018-04-25,23073,27,3099,295,3,6,26503
2018-04-26,22687,25,2861,297,3,6,25879
2018-04-27,24483,28,1974,345,3,6,26839
2018-04-28,27071,31,1061,463,6,9,28641
2018-04-29,25078,24,821,273,18,8,26222
2018-04-30,28710,28,2358,260,24,8,31388
2018-05-01,23072,24,856,275,8,3,24238
2018-05-02,21597,30,2124,344,4,6,24105
2018-05-03,25107,27,3065,369,4,9,28581
2018-05-04,25966,25,2634,329,6,11,28971
2018-05-05,29529,24,1226,331,1,16,31127
2018-05-06,23376,25,696,299,6,12,24414
2018-05-07,23343,27,3510,299,11,11,27201
2018-05-08,22257,29,2975,282,7,11,25561
2018-05-09,21858,28,2780,255,4,7,24932
2018-05-10,26267,29,2759,320,10,10,29395
2018-05-11,25842,31,2401,327,6,9,28616
2018-05-12,30001,27,1096,463,4,17,31608
2018-05-13,25508,24,881,304,9,6,26732
2018-05-14,23011,31,3523,254,8,12,26839
2018-05-15,23047,28,3013,219,10,9,26326
2018-05-16,22706,26,3275,296,9,11,26323
2018-05-17,23336,27,2846,314,6,4,26533
2018-05-18,24286,34,2088,343,6,240,26997
2018-05-19,27299,29,1228,397,1,18,28972
2018-05-20,21607,22,675,287,10,13,22614
2018-05-21,25054,28,2734,346,13,10,28185
2018-05-22,22763,23,3422,383,4,5,26600
2018-05-23,21802,24,2768,293,5,13,24905
2018-05-24,23919,21,2864,273,3,12,27092
2018-05-25,24590,25,2194,356,8,11,27184
2018-05-26,24923,29,980,395,3,19,26349
2018-05-27,23343,20,875,316,11,16,24581
2018-05-28,23245,27,3438,281,15,16,27022
2018-05-29,21535,22,2864,263,17,10,24711
2018-05-30,24549,29,2693,327,4,9,27611
2018-05-31,28987,21,1559,357,4,12,30940
2018-06-01,25582,27,2137,334,6,11,28097
2018-06-02,30005,24,910,348,1,16,31304
2018-06-03,21669,26,687,336,15,4,22737
2018-06-04,24010,25,2916,309,12,11,27283
2018-06-05,21506,22,3128,282,10,8,24956
2018-06-06,22865,22,2302,248,4,12,25453
2018-06-07,23368,28,2617,328,4,6,26351
2018-06-08,25167,27,2110,332,6,15,27657
2018-06-09,26732,25,1211,323,10,19,28320
2018-06-10,23986,22,699,313,12,14,25046
2018-06-11,23976,29,3639,303,15,13,27975
2018-06-12,22015,27,3094,292,8,11,25447
2018-06-13,23750,25,2681,264,8,6,26734
2018-06-14,24656,28,2359,340,9,9,27401
2018-06-15,26691,27,2387,349,9,12,29475
2018-06-16,25978,20,927,382,7,22,27336
2018-06-17,24515,17,770,261,14,14,25591
2018-06-18,24917,26,2922,296,14,9,28184
2018-06-19,23255,31,2872,337,9,15,26519
2018-06-20,23354,29,2583,277,11,15,26269
2018-06-21,26542,28,2614,290,12,11,29497
2018-06-22,31641,25,1631,399,8,10,33714
2018-06-23,29953,35,1206,341,4,16,31555
2018-06-24,24748,20,740,339,10,7,25864
2018-06-25,28201,26,1380,267,13,15,29902
2018-06-26,24482,28,3327,262,10,11,28120
2018-06-27,23023,30,3079,276,4,10,26422
2018-06-28,23540,30,2619,305,8,4,26506
2018-06-29,26510,26,2370,323,13,17,29259
2018-06-30,28764,28,970,297,10,21,30090
2018-07-01,25275,26,878,340,11,12,26542
2018-07-02,23331,24,3480,243,13,9,27100
2018-07-03,22542,30,2963,248,11,11,25805
2018-07-04,22629,38,2346,266,7,8,25294
2018-07-05,24127,32,2394,265,8,13,26839
2018-07-06,23654,27,1955,276,10,15,25937
2018-07-07,25978,29,883,260,10,22,27182
2018-07-08,22653,22,748,293,6,14,23736
2018-07-09,25085,29,3054,245,13,13,28439
2018-07-10,23533,30,2721,236,10,10,26540
2018-07-11,22355,30,2631,260,7,18,25301
2018-07-12,23793,26,2428,248,7,10,26512
2018-07-13,25073,27,1982,285,14,16,27397
2018-07-14,28510,27,848,302,9,22,29718
2018-07-15,21806,23,491,214,10,14,22558
2018-07-16,22642,28,2365,215,16,13,25279
2018-07-17,23906,24,2664,267,10,9,26880
2018-07-18,23848,26,2830,264,9,8,26985
2018-07-19,23865,28,2573,253,16,12,26747
2018-07-20,27392,28,2068,281,9,12,29790
2018-07-21,29139,25,950,333,8,23,30478
2018-07-22,24579,26,736,265,10,9,25625
2018-07-23,26070,26,2934,240,17,11,29298
2018-07-24,24904,30,2673,251,9,11,27878
2018-07-25,22947,31,2262,291,9,16,25556
2018-07-26,24753,30,2308,294,13,4,27402
2018-07-27,26026,31,1929,234,9,38,28267
2018-07-28,26076,27,860,246,8,19,27236
2018-07-29,23814,30,790,291,11,10,24946
2018-07-30,27018,29,3329,306,10,2,30694
2018-07-31,24778,27,2597,281,10,8,27701
2018-08-01,24222,26,2288,254,8,14,26812
2018-08-02,25858,26,2060,274,7,5,28230
2018-08-03,20622,27,1192,183,3,13,22040
2018-08-04,26271,25,790,309,12,21,27428
2018-08-05,23680,22,717,250,15,12,24696
2018-08-06,25115,32,2985,267,18,15,28432
2018-08-07,26161,29,2208,284,12,7,28701
2018-08-08,22534,26,2350,199,15,11,25135
2018-08-09,24367,24,2066,300,10,11,26778
2018-08-10,25481,32,1942,270,9,11,27745
2018-08-11,27048,22,731,278,10,21,28110
2018-08-12,22593,21,696,246,19,11,23586
2018-08-13,26244,26,2836,231,15,15,29367
2018-08-14,27641,35,2080,262,10,12,30040
2018-08-15,30853,24,1046,299,9,8,32239
2018-08-16,27241,26,2149,264,10,5,29695
2018-08-17,25141,23,1718,254,11,14,27161
2018-08-18,28580,27,932,337,20,23,29919
2018-08-19,37041,21,749,357,25,7,38200
2018-08-20,25798,27,2519,229,20,9,28602
2018-08-21,24716,26,2723,243,7,9,27724
2018-08-22,26044,32,2546,250,13,16,28901
2018-08-23,27653,21,2292,286,8,9,30269
2018-08-24,28542,28,1897,283,19,9,30778
2018-08-25,28852,28,951,308,10,18,30167
2018-08-26,27092,29,677,365,4,13,28180
2018-08-27,27453,29,3260,263,15,12,31032
2018-08-28,24052,29,2871,243,14,12,27221
2018-08-29,23398,28,2309,232,15,12,25994
2018-08-30,24198,33,2633,282,7,4,27157
2018-08-31,29403,30,1980,304,7,14,31738
2018-09-01,28756,20,1168,314,5,16,30279
2018-09-02,23799,19,854,313,8,14,25007
2018-09-03,24321,32,3409,269,13,9,28053
2018-09-04,24718,28,2778,275,10,8,27817
2018-09-05,24072,30,2705,230,8,9,27054
2018-09-06,25432,30,2357,309,10,10,28148
2018-09-07,25623,32,2378,331,4,12,28380
2018-09-08,33019,27,1009,350,8,18,34431
2018-09-09,25200,25,776,270,16,4,26291
2018-09-10,22914,31,3374,290,21,12,26642
2018-09-11,22451,31,2983,297,11,10,25783
2018-09-12,22629,24,3027,251,9,13,25953
2018-09-13,24630,29,2667,267,8,4,27605
2018-09-14,25767,22,1997,324,14,13,28137
2018-09-15,29737,28,1149,386,5,19,31324
2018-09-16,27918,23,750,304,22,14,29031
2018-09-17,24582,26,3336,262,20,9,28235
2018-09-18,22668,28,2882,274,8,11,25871
2018-09-19,23813,19,2871,277,5,13,26998
2018-09-20,26488,31,2787,332,7,7,29652
2018-09-21,31237,27,2379,281,10,7,33941
2018-09-22,29711,15,1111,448,12,20,31317
2018-09-23,24504,18,846,336,47,12,25763
2018-09-24,36606,69,4622,501,4,91,41893
2018-09-25,23022,27,3095,269,9,7,26429
2018-09-26,22374,27,2189,253,5,15,24863
2018-09-27,23821,29,2435,347,8,12,26652
2018-09-28,25897,29,2072,497,5,11,28511
2018-09-29,26819,28,1031,373,4,16,28271
2018-09-30,24128,22,823,306,13,13,25305
2018-10-01,23722,34,3497,306,15,12,27586
2018-10-02,21829,27,2562,269,1,10,24698
2018-10-03,22769,26,2896,275,10,12,25988
2018-10-04,23678,28,3039,317,9,10,27081
2018-10-05,28155,28,2502,458,6,11,31160
2018-10-06,29241,29,921,437,3,15,30646
2018-10-07,25298,20,776,265,7,13,26379
2018-10-08,31205,22,2248,286,10,11,33782
2018-10-09,20394,27,3063,239,9,8,23740
2018-10-10,22753,29,2749,290,4,11,25836
2018-10-11,22653,30,2704,282,14,9,25692
2018-10-12,24778,29,2354,325,25,10,27521
2018-10-13,26436,27,1015,355,16,14,27863
2018-10-14,24674,30,841,303,35,14,25897
2018-10-15,22240,24,3406,227,4,7,25908
2018-10-16,19236,26,2066,202,5,5,21540
2018-10-17,21222,28,2759,266,6,8,24289
2018-10-18,22961,31,2730,297,4,6,26029
2018-10-19,23491,32,2138,332,5,15,26013
2018-10-20,25980,18,899,420,1,14,27332
2018-10-21,22351,16,838,286,4,5,23500
2018-10-22,21259,20,3418,272,7,6,24982
2018-10-23,20305,31,2670,231,4,5,23246
2018-10-24,20310,27,2666,214,4,7,23228
2018-10-25,21220,30,2716,317,6,6,24295
2018-10-26,23813,27,2222,396,3,4,26465
2018-10-27,24318,26,913,356,0,13,25626
2018-10-28,20207,19,798,234,1,7,21266
2018-10-29,20090,31,3675,242,1,3,24042
2018-10-30,21671,29,2626,225,1,5,24557
2018-10-31,27127,32,1463,250,6,7,28885
2018-11-01,27727,25,792,198,1,4,28747
2018-11-02,27576,27,2245,242,1,3,30094
2018-11-03,25854,21,894,270,5,3,27047
2018-11-04,23043,23,717,231,4,7,24025
2018-11-05,21289,29,3415,190,2,3,24928
2018-11-06,19501,29,2947,216,4,4,22701
2018-11-07,19253,28,2791,191,7,3,22273
2018-11-08,20029,27,2379,223,5,5,22668
2018-11-09,22554,24,1654,202,1,4,24439
2018-11-10,25723,29,1057,357,3,4,27173
2018-11-11,20895,20,772,215,4,6,21912
2018-11-12,20248,25,3266,182,2,3,23726
2018-11-13,20244,26,2787,181,4,6,23248
2018-11-14,21233,26,2740,200,4,4,24207
2018-11-15,21216,24,2439,235,5,5,23924
2018-11-16,23009,27,2220,266,2,5,25529
2018-11-17,24359,23,996,285,0,4,25667
2018-11-18,19910,11,934,207,2,5,21069
2018-11-19,21330,29,3125,196,0,4,24684
2018-11-20,17970,20,2467,161,2,4,20624
2018-11-21,18669,28,1766,164,3,5,20635
2018-11-22,21251,27,2750,216,1,4,24249
2018-11-23,22814,25,2312,240,1,3,25395
2018-11-24,22941,22,1083,289,0,3,24338
2018-11-25,17044,20,745,233,4,6,18052
2018-11-26,19941,24,3456,163,1,3,23588
2018-11-27,18977,23,2555,156,0,4,21715
2018-11-28,18077,28,2618,175,1,3,20902
2018-11-29,17971,26,2336,181,1,5,20520
2018-11-30,21458,25,2253,221,3,3,23963
2018-12-01,21976,24,850,250,3,3,23106
2018-12-02,17837,24,792,184,3,5,18845
2018-12-03,18737,22,3052,142,2,3,21958
2018-12-04,19812,22,3124,162,3,3,23126
2018-12-05,19374,25,2608,154,3,4,22168
2018-12-06,19603,25,2694,170,4,6,22502
2018-12-07,21413,25,2032,222,3,3,23698
2018-12-08,23074,24,1061,359,0,4,24522
2018-12-09,17797,18,926,210,2,4,18957
2018-12-10,20329,30,3571,173,5,3,24111
2018-12-11,20323,26,2850,133,5,4,23341
2018-12-12,20250,26,2657,186,4,3,23126
2018-12-13,21391,22,2778,185,0,5,24381
2018-12-14,18991,21,2154,212,2,3,21383
2018-12-15,17830,18,670,356,1,3,18878
2018-12-16,16947,18,826,208,5,5,18009
2018-12-17,20445,27,3071,132,1,3,23679
2018-12-18,21039,21,2799,164,4,6,24033
2018-12-19,20995,25,2553,158,4,0,23735
2018-12-20,21145,28,2559,219,3,4,23958
2018-12-21,22966,27,1614,209,1,4,24821
2018-12-22,21945,20,699,305,1,4,22974
2018-12-23,18230,18,341,166,1,6,18762
2018-12-24,18375,23,695,113,0,2,19208
2018-12-25,11780,15,212,64,1,0,12072
2018-12-26,20777,16,433,161,5,3,21395
2018-12-27,25140,19,1305,179,3,5,26651
2018-12-28,24224,27,1309,189,2,3,25754
2018-12-29,26825,21,703,240,2,3,27794
2018-12-30,21932,22,322,277,1,4,22558
2018-12-31,19210,23,383,128,1,2,19747
2019-01-01,9218,12,227,128,1,0,9586
2019-01-02,23020,21,931,212,1,4,24189
2019-01-03,23514,23,1473,167,0,6,25183
2019-01-04,25165,23,1385,170,1,3,26747
2019-01-05,30406,26,724,250,1,4,31411
2019-01-06,22773,23,599,183,1,6,23585
2019-01-07,18300,26,2723,142,3,3,21197
2019-01-08,18538,23,2122,124,1,3,20811
2019-01-09,17083,25,2298,129,2,3,19540
2019-01-10,20624,23,2194,190,0,4,23035
2019-01-11,20619,25,1614,171,2,3,22434
2019-01-12,24134,26,815,174,1,3,25153
2019-01-13,17091,16,697,151,5,6,17966
2019-01-14,17458,26,3041,143,2,3,20673
2019-01-15,18581,24,2476,119,3,5,21208
2019-01-16,17990,27,2273,138,2,3,20433
2019-01-17,19891,26,2640,180,0,6,22743
2019-01-18,20309,27,1761,151,2,3,22253
2019-01-19,21749,14,909,208,1,3,22884
2019-01-20,16773,21,622,165,2,5,17588
2019-01-21,18608,29,3329,134,0,3,22103
2019-01-22,17978,17,2282,130,6,5,20418
2019-01-23,14891,29,2407,155,6,4,17492
2019-01-24,15323,17,2065,156,0,4,17565
2019-01-25,18150,27,1930,176,0,3,20286
2019-01-26,20511,26,964,214,2,3,21720
2019-01-27,15792,20,774,193,3,7,16789
2019-01-28,17396,25,3353,145,1,4,20924
2019-01-29,17580,30,2823,144,0,3,20580
2019-01-30,18114,26,2891,144,2,3,21180
2019-01-31,19335,27,2366,187,2,5,21922
2019-02-01,20880,25,2138,192,3,3,23241
2019-02-02,22909,26,937,205,0,4,24081
2019-02-03,16286,22,705,179,2,3,17197
2019-02-04,19304,30,3519,154,0,3,23010
2019-02-05,18233,27,2510,141,5,3,20919
2019-02-06,18427,31,2842,159,2,4,21465
2019-02-07,19380,26,2362,178,5,4,21955
2019-02-08,21214,27,1583,184,3,4,23015
2019-02-09,25107,25,988,250,3,3,26376
2019-02-10,19235,24,732,209,3,5,20208
2019-02-11,19930,26,2984,165,1,3,23109
2019-02-12,18353,28,2689,142,7,5,21224
2019-02-13,19116,27,2915,168,2,3,22231
2019-02-14,21874,28,2581,197,2,5,24687
2019-02-15,22925,20,2274,200,1,3,25423
2019-02-16,24396,21,1028,281,2,3,25731
2019-02-17,18957,24,817,214,2,5,20019
2019-02-18,21067,28,3842,151,5,4,25097
2019-02-19,18708,25,2792,132,3,3,21663
2019-02-20,19226,31,3219,163,5,3,22647
2019-02-21,19715,28,2653,168,1,5,22570
2019-02-22,17561,23,1827,142,1,3,19557
2019-02-23,22203,26,1080,227,0,2,23538
2019-02-24,18564,25,757,169,3,5,19523
2019-02-25,19737,31,3775,176,1,3,23723
2019-02-26,18462,27,2858,154,2,4,21507
2019-02-27,18941,25,2819,171,5,3,21964
2019-02-28,21158,23,2823,190,15,5,24214
2019-03-01,23032,27,2162,192,5,3,25421
2019-03-02,25144,27,1178,275,3,4,26631
2019-03-03,19803,24,816,172,1,5,20821
2019-03-04,20293,21,3640,161,3,3,24121
2019-03-05,20394,31,3073,178,4,4,23684
2019-03-06,19714,23,3035,172,2,3,22949
2019-03-07,21326,30,2937,194,1,5,24493
2019-03-08,24484,27,2360,227,1,3,27102
2019-03-09,26287,27,1177,287,3,3,27784
2019-03-10,21005,23,875,205,3,5,22116
2019-03-11,21508,30,3526,171,2,4,25241
2019-03-12,20421,28,3454,181,2,3,24089
2019-03-13,19911,28,2989,195,3,6,23132
2019-03-14,21009,23,3020,206,3,7,24268
2019-03-15,23536,25,2500,223,4,4,26292
2019-03-16,26275,30,1245,271,2,4,27827
2019-03-17,21063,28,729,251,2,4,22077
2019-03-18,20681,28,3822,189,1,3,24724
2019-03-19,19967,27,2961,162,2,4,23123
2019-03-20,19688,24,3099,215,2,6,23034
2019-03-21,20410,30,2965,267,1,2,23675
2019-03-22,23311,24,2713,281,5,3,26337
2019-03-23,25080,24,1289,278,3,3,26677
2019-03-24,21818,23,752,236,2,6,22837
2019-03-25,20911,26,3721,229,2,3,24892
2019-03-26,18962,29,3307,195,3,5,22501
2019-03-27,19853,26,3083,182,3,4,23151
2019-03-28,20123,30,2821,280,4,4,23262
2019-03-29,22331,22,2676,292,3,3,25327
2019-03-30,24076,16,1404,272,1,3,25772
2019-03-31,21053,21,774,242,7,5,22102
2019-04-01,20656,26,4000,191,7,9,24889
2019-04-02,19392,31,3177,185,12,6,22803
2019-04-03,20715,30,3342,228,5,5,24325
2019-04-04,21249,27,2714,207,1,5,24203
2019-04-05,22897,26,2349,283,3,3,25561
2019-04-06,24914,26,1220,411,2,6,26579
2019-04-07,20836,27,942,257,5,5,22072
2019-04-08,21675,28,3478,181,4,5,25371
2019-04-09,20026,26,2938,223,7,3,23223
2019-04-10,22124,28,2949,218,6,6,25331
2019-04-11,22973,25,2514,246,5,7,25770
2019-04-12,23004,21,2466,350,2,5,25848
2019-04-13,24247,18,1164,398,4,4,25835
2019-04-14,21038,25,880,343,17,6,22309
2019-04-15,23499,30,3583,278,12,6,27408
2019-04-16,22860,28,3171,262,12,7,26340
2019-04-17,23102,29,2908,322,5,6,26372
2019-04-18,27387,30,2882,311,5,4,30619
2019-04-19,25844,26,1699,296,5,6,27876
2019-04-20,24896,28,633,273,3,10,25843
2019-04-21,18481,19,340,238,5,13,19096
2019-04-22,32218,19,997,325,2,7,33568
2019-04-23,26393,23,3807,281,3,8,30515
2019-04-24,23488,22,3050,323,5,10,26898
2019-04-25,25232,25,2725,327,5,10,28324
2019-04-26,26062,25,2313,261,3,10,28674
2019-04-27,28870,17,1209,370,1,16,30483
2019-04-28,23262,23,705,341,19,14,24364
2019-04-29,21936,22,3264,285,22,12,25541
2019-04-30,25826,28,2528,322,10,9,28723
2019-05-01,18139,21,791,377,2,10,19340
2019-05-02,22332,19,1839,318,6,12,24526
2019-05-03,26991,29,2343,341,8,10,29722
2019-05-04,28558,15,1182,395,7,16,30173
2019-05-05,22373,23,798,350,2,11,23557
2019-05-06,24589,28,3009,278,8,12,27924
2019-05-07,21860,19,2917,281,11,12,25100
2019-05-08,22051,27,2896,310,5,6,25295
2019-05-09,23166,25,3156,341,6,29,26723
2019-05-10,26528,25,2406,308,9,11,29287
2019-05-11,26635,16,1154,403,9,17,28234
2019-05-12,21802,24,854,567,5,3,23255
2019-05-13,22769,25,3883,283,7,12,26979
2019-05-14,20732,23,2644,301,11,8,23719
2019-05-15,23056,27,3110,291,13,7,26504
2019-05-16,22328,24,3010,352,10,5,25729
2019-05-17,24733,27,2439,335,6,11,27551
2019-05-18,26140,24,1007,491,3,18,27683
2019-05-19,21717,20,769,406,7,13,22932
2019-05-20,23187,23,3428,324,15,13,26990
2019-05-21,22248,24,3052,275,10,10,25619
2019-05-22,22052,23,2546,427,8,14,25070
2019-05-23,22941,17,2782,377,10,5,26132
2019-05-24,25204,19,2426,386,7,7,28049
2019-05-25,26253,26,1183,355,8,18,27843
2019-05-26,20033,19,672,385,14,13,21136
2019-05-27,23472,28,3671,355,6,9,27541
2019-05-28,22052,17,2836,317,10,4,25236
2019-05-29,21146,22,2687,303,5,13,24176
2019-05-30,23025,27,2859,312,6,10,26239
2019-05-31,25211,26,2482,376,9,11,28115
2019-06-01,27535,17,1210,379,8,18,29167
2019-06-02,23693,22,901,362,11,14,25003
2019-06-03,23192,27,3146,844,11,14,27234
2019-06-04,22780,28,2910,332,13,11,26074
2019-06-05,22962,26,3166,319,9,13,26495
2019-06-06,23653,26,2615,398,12,11,26715
2019-06-07,25257,19,2441,396,13,11,28137
